# file...... ./glm_output/meter_39.csv
# date...... Wed Mar  8 16:08:39 2023
# user...... deras
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,trip_node_meter_950:measured_real_power,trip_node_meter_951:measured_real_power,trip_node_meter_952:measured_real_power,trip_node_meter_953:measured_real_power,trip_node_meter_954:measured_real_power,trip_node_meter_955:measured_real_power,trip_node_meter_956:measured_real_power,trip_node_meter_957:measured_real_power,trip_node_meter_958:measured_real_power,trip_node_meter_959:measured_real_power
2021-12-25 08:25:00 UTC,+0,+4385.15,+0,+0,+4382.76,+0,+0,+0,+4382.76,+4382.76
2021-12-25 08:26:00 UTC,+0,+0,+0,+0,+4400.93,+0,+0,+0,+4400.93,+4400.93
2021-12-25 08:27:00 UTC,+0,+0,+0,+0,+4408.55,+0,+0,+0,+4408.55,+4408.55
2021-12-25 08:28:00 UTC,+0,+0,+0,+0,+4402.84,+4402.84,+0,+0,+4402.84,+4402.84
2021-12-25 08:29:00 UTC,+0,+0,+0,+0,+4402.99,+4402.99,+0,+0,+4402.99,+4402.99
2021-12-25 08:30:00 UTC,+0,+0,+0,+0,+4409.19,+4409.19,+0,+0,+4409.19,+4409.19
2021-12-25 08:31:00 UTC,+0,+0,+0,+0,+4413.36,+4413.36,+0,+0,+4413.36,+0
2021-12-25 08:32:00 UTC,+0,+0,+0,+0,+4412.25,+4412.25,+0,+0,+0,+0
2021-12-25 08:33:00 UTC,+0,+0,+0,+0,+4400,+0,+0,+0,+0,+0
2021-12-25 08:34:00 UTC,+0,+0,+0,+0,+4392.86,+0,+0,+0,+0,+0
2021-12-25 08:35:00 UTC,+0,+0,+0,+0,+4397.85,+0,+0,+0,+0,+0
2021-12-25 08:36:00 UTC,+0,+0,+0,+0,+4403.25,+0,+0,+0,+0,+0
2021-12-25 08:37:00 UTC,+0,+0,+0,+0,+4406.41,+0,+0,+0,+0,+0
2021-12-25 08:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 08:45:00 UTC,+0,+0,+0,+4411.13,+0,+0,+0,+0,+0,+0
2021-12-25 08:46:00 UTC,+0,+0,+0,+4409.46,+0,+0,+0,+0,+0,+0
2021-12-25 08:47:00 UTC,+0,+0,+0,+4388.17,+0,+0,+4388.17,+0,+4388.17,+0
2021-12-25 08:48:00 UTC,+0,+0,+0,+4386.85,+0,+0,+4386.85,+0,+4386.85,+0
2021-12-25 08:49:00 UTC,+0,+0,+0,+4393.3,+0,+0,+4393.3,+0,+4393.3,+0
2021-12-25 08:50:00 UTC,+0,+0,+0,+0,+0,+0,+4407.49,+0,+4407.49,+0
2021-12-25 08:51:00 UTC,+0,+0,+0,+0,+0,+0,+4408.82,+0,+4408.82,+0
2021-12-25 08:52:00 UTC,+0,+0,+0,+4400.73,+0,+0,+4400.73,+0,+4400.73,+0
2021-12-25 08:53:00 UTC,+0,+0,+0,+4407.27,+0,+0,+4407.27,+0,+4407.27,+0
2021-12-25 08:54:00 UTC,+0,+0,+0,+4411.62,+0,+0,+0,+0,+4411.62,+0
2021-12-25 08:55:00 UTC,+0,+0,+0,+4419.6,+0,+0,+0,+0,+4419.6,+0
2021-12-25 08:56:00 UTC,+0,+0,+0,+4403.43,+0,+0,+0,+0,+4403.43,+0
2021-12-25 08:57:00 UTC,+0,+0,+0,+4415.23,+0,+0,+0,+0,+4415.23,+0
2021-12-25 08:58:00 UTC,+0,+0,+4396.11,+4396.11,+0,+0,+0,+0,+4396.11,+4396.11
2021-12-25 08:59:00 UTC,+0,+0,+4393.3,+4393.3,+0,+0,+0,+0,+4393.3,+4393.3
2021-12-25 09:00:00 UTC,+0,+0,+4383.72,+4383.72,+0,+0,+0,+0,+4383.72,+4383.72
2021-12-25 09:01:00 UTC,+0,+0,+4383.67,+4383.67,+0,+0,+0,+0,+4383.67,+4383.67
2021-12-25 09:02:00 UTC,+0,+0,+4384.91,+4384.91,+0,+0,+0,+0,+4384.91,+4384.91
2021-12-25 09:03:00 UTC,+0,+0,+4383.02,+4383.02,+0,+0,+0,+0,+4383.02,+4383.02
2021-12-25 09:04:00 UTC,+0,+0,+0,+4394.05,+0,+0,+0,+0,+4394.05,+4394.05
2021-12-25 09:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4400.06,+4400.06
2021-12-25 09:06:00 UTC,+4397.72,+0,+0,+0,+0,+0,+0,+0,+4402.53,+4402.53
2021-12-25 09:07:00 UTC,+4408.99,+0,+0,+0,+0,+0,+0,+0,+4413.8,+4413.8
2021-12-25 09:08:00 UTC,+4399.67,+0,+0,+0,+0,+0,+0,+0,+4404.47,+4404.47
2021-12-25 09:09:00 UTC,+4398.67,+0,+0,+0,+0,+0,+0,+0,+4403.47,+4403.47
2021-12-25 09:10:00 UTC,+4401.21,+0,+0,+0,+0,+0,+0,+0,+4406.02,+4406.02
2021-12-25 09:11:00 UTC,+4408.85,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:12:00 UTC,+4400.41,+0,+4407.61,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:13:00 UTC,+4392.31,+0,+4399.5,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:14:00 UTC,+4405.65,+0,+4410.45,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:15:00 UTC,+4407.64,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:16:00 UTC,+4403.22,+0,+0,+0,+0,+0,+0,+0,+0,+4408.02
2021-12-25 09:17:00 UTC,+4413.5,+0,+0,+0,+0,+0,+0,+0,+0,+4415.9
2021-12-25 09:18:00 UTC,+4429.18,+0,+0,+0,+0,+0,+0,+0,+0,+4431.59
2021-12-25 09:19:00 UTC,+4449.19,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:20:00 UTC,+4448.61,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:21:00 UTC,+4434.41,+4434.41,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:22:00 UTC,+4422.54,+4422.54,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:23:00 UTC,+4417.2,+4417.2,+0,+0,+0,+0,+0,+0,+0,+4422.02
2021-12-25 09:24:00 UTC,+4430.47,+4430.47,+0,+0,+0,+0,+0,+0,+0,+4435.3
2021-12-25 09:25:00 UTC,+4425.94,+4425.94,+0,+0,+0,+0,+0,+0,+0,+4433.18
2021-12-25 09:26:00 UTC,+4406.69,+4406.69,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:27:00 UTC,+4407.05,+4407.05,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:28:00 UTC,+4422.04,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:29:00 UTC,+4445.98,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:30:00 UTC,+4439.59,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:31:00 UTC,+4439.74,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:32:00 UTC,+4424.26,+0,+4426.67,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:33:00 UTC,+4423.46,+0,+4425.87,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:34:00 UTC,+4436.42,+0,+4438.84,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:35:00 UTC,+4428.76,+0,+4431.18,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:36:00 UTC,+4412.26,+0,+4417.07,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:37:00 UTC,+4427.54,+0,+4432.37,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:38:00 UTC,+4412.32,+0,+4417.13,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:39:00 UTC,+4420.91,+0,+4425.73,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:40:00 UTC,+4412.73,+0,+4417.55,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:41:00 UTC,+4402.07,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:42:00 UTC,+4395.55,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 09:43:00 UTC,+4400.67,+0,+0,+0,+0,+0,+0,+4405.47,+0,+0
2021-12-25 09:44:00 UTC,+4404.23,+0,+0,+0,+0,+0,+0,+4406.64,+0,+4406.64
2021-12-25 09:45:00 UTC,+4406.6,+0,+0,+0,+0,+0,+0,+4409.01,+0,+4409.01
2021-12-25 09:46:00 UTC,+4400.05,+0,+0,+0,+0,+0,+0,+4402.45,+0,+4402.45
2021-12-25 09:47:00 UTC,+4391.85,+0,+0,+0,+0,+0,+0,+4391.85,+4391.85,+4391.85
2021-12-25 09:48:00 UTC,+4404.3,+0,+0,+0,+0,+0,+0,+4401.9,+4401.9,+4401.9
2021-12-25 09:49:00 UTC,+4407.41,+0,+0,+0,+0,+0,+0,+4407.41,+4407.41,+4407.41
2021-12-25 09:50:00 UTC,+4407.83,+0,+0,+0,+0,+0,+0,+4407.83,+4407.83,+4407.83
2021-12-25 09:51:00 UTC,+4397.56,+0,+0,+0,+0,+0,+0,+4399.96,+4399.96,+4399.96
2021-12-25 09:52:00 UTC,+4385.56,+0,+0,+0,+0,+0,+0,+4387.96,+4387.96,+4387.96
2021-12-25 09:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4400.02,+4400.02,+0
2021-12-25 09:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4395.35,+4395.35,+0
2021-12-25 09:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4402.83,+4402.83,+0
2021-12-25 09:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4398.81,+4398.81,+0
2021-12-25 09:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4397.85,+4397.85,+0
2021-12-25 09:58:00 UTC,+0,+0,+0,+4398.71,+0,+0,+0,+4398.71,+4398.71,+0
2021-12-25 09:59:00 UTC,+0,+0,+0,+4408.54,+0,+0,+0,+4408.54,+4408.54,+0
2021-12-25 10:00:00 UTC,+0,+0,+0,+4418.79,+0,+0,+0,+4418.79,+4418.79,+0
2021-12-25 10:01:00 UTC,+0,+0,+0,+4426.96,+0,+0,+0,+4426.96,+4426.96,+0
2021-12-25 10:02:00 UTC,+0,+0,+0,+4426.42,+0,+0,+0,+4426.42,+4426.42,+0
2021-12-25 10:03:00 UTC,+0,+0,+0,+4439.88,+0,+0,+0,+0,+4439.88,+4439.88
2021-12-25 10:04:00 UTC,+0,+0,+0,+4460.56,+0,+0,+0,+0,+0,+4460.56
2021-12-25 10:05:00 UTC,+0,+0,+0,+4449.69,+0,+0,+0,+0,+0,+4449.69
2021-12-25 10:06:00 UTC,+0,+0,+0,+4449.92,+0,+0,+0,+0,+0,+4449.92
2021-12-25 10:07:00 UTC,+0,+0,+0,+4454.51,+0,+0,+0,+0,+0,+4454.51
2021-12-25 10:08:00 UTC,+0,+0,+0,+4450.25,+0,+0,+0,+0,+0,+4450.25
2021-12-25 10:09:00 UTC,+0,+0,+0,+4451.32,+0,+0,+0,+0,+0,+4451.32
2021-12-25 10:10:00 UTC,+0,+0,+0,+4447.49,+0,+0,+0,+0,+0,+4447.49
2021-12-25 10:11:00 UTC,+0,+0,+0,+4438.18,+0,+0,+0,+0,+0,+4438.18
2021-12-25 10:12:00 UTC,+0,+0,+0,+4438.3,+0,+0,+0,+0,+0,+4438.3
2021-12-25 10:13:00 UTC,+0,+0,+0,+4435.2,+0,+0,+0,+0,+0,+4435.2
2021-12-25 10:14:00 UTC,+0,+0,+0,+4429.81,+0,+0,+0,+0,+0,+4429.81
2021-12-25 10:15:00 UTC,+0,+0,+0,+4423.59,+0,+0,+0,+0,+0,+4423.59
2021-12-25 10:16:00 UTC,+0,+0,+0,+4415.41,+0,+0,+0,+0,+0,+4415.41
2021-12-25 10:17:00 UTC,+0,+0,+0,+4421.97,+0,+0,+0,+0,+0,+4421.97
2021-12-25 10:18:00 UTC,+0,+0,+0,+4434.61,+0,+0,+0,+0,+0,+0
2021-12-25 10:19:00 UTC,+0,+0,+0,+4435.48,+0,+0,+0,+0,+0,+0
2021-12-25 10:20:00 UTC,+0,+0,+0,+4435.34,+0,+0,+0,+0,+0,+0
2021-12-25 10:21:00 UTC,+0,+0,+0,+4437.78,+0,+0,+4437.78,+0,+0,+0
2021-12-25 10:22:00 UTC,+0,+0,+0,+4422.28,+0,+0,+4422.28,+0,+0,+0
2021-12-25 10:23:00 UTC,+0,+0,+0,+4420.04,+0,+0,+4420.04,+0,+0,+0
2021-12-25 10:24:00 UTC,+0,+0,+0,+4416.08,+0,+0,+4416.08,+0,+0,+0
2021-12-25 10:25:00 UTC,+0,+0,+0,+4404.02,+0,+0,+4404.02,+0,+0,+0
2021-12-25 10:26:00 UTC,+0,+0,+0,+4396.41,+0,+0,+4396.41,+0,+0,+0
2021-12-25 10:27:00 UTC,+0,+0,+0,+4393.3,+0,+0,+4393.3,+0,+0,+0
2021-12-25 10:28:00 UTC,+0,+0,+0,+4392.65,+0,+0,+0,+0,+0,+0
2021-12-25 10:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4421.78,+0
2021-12-25 10:31:00 UTC,+0,+0,+4422.83,+0,+0,+0,+0,+0,+4422.83,+0
2021-12-25 10:32:00 UTC,+0,+0,+4427.92,+0,+0,+0,+0,+0,+4427.92,+0
2021-12-25 10:33:00 UTC,+0,+0,+4430.23,+0,+0,+0,+0,+0,+4430.23,+0
2021-12-25 10:34:00 UTC,+0,+0,+4427.91,+0,+0,+0,+0,+0,+4427.91,+0
2021-12-25 10:35:00 UTC,+0,+0,+4443.8,+0,+0,+0,+0,+0,+4443.8,+0
2021-12-25 10:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4449,+0
2021-12-25 10:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4457
2021-12-25 10:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4448.93
2021-12-25 10:48:00 UTC,+0,+0,+0,+0,+0,+4430.91,+0,+0,+0,+4430.91
2021-12-25 10:49:00 UTC,+0,+0,+0,+0,+0,+4443.62,+0,+0,+0,+4443.62
2021-12-25 10:50:00 UTC,+4436.39,+0,+0,+0,+0,+4436.39,+0,+0,+0,+4436.39
2021-12-25 10:51:00 UTC,+4441.54,+0,+0,+0,+0,+4439.12,+0,+0,+0,+4439.12
2021-12-25 10:52:00 UTC,+4435.43,+0,+0,+0,+0,+4435.43,+0,+0,+0,+4435.43
2021-12-25 10:53:00 UTC,+4432.8,+0,+4430.39,+0,+0,+4430.39,+0,+0,+0,+4430.39
2021-12-25 10:54:00 UTC,+4430.94,+0,+4430.94,+0,+0,+0,+0,+0,+0,+4430.94
2021-12-25 10:55:00 UTC,+4421.3,+0,+4421.3,+0,+0,+0,+0,+0,+0,+4421.3
2021-12-25 10:56:00 UTC,+4416.81,+0,+4419.22,+0,+0,+0,+0,+0,+0,+4419.22
2021-12-25 10:57:00 UTC,+4405.24,+0,+4410.04,+0,+0,+0,+0,+0,+0,+0
2021-12-25 10:58:00 UTC,+4410.79,+0,+4410.79,+0,+0,+4410.79,+4410.79,+0,+0,+0
2021-12-25 10:59:00 UTC,+4396.32,+0,+4396.32,+0,+0,+4396.32,+4396.32,+0,+0,+0
2021-12-25 11:00:00 UTC,+4404.06,+0,+0,+0,+0,+4406.46,+4406.46,+0,+0,+0
2021-12-25 11:01:00 UTC,+4418.42,+0,+0,+0,+0,+4413.61,+4413.61,+4413.61,+0,+0
2021-12-25 11:02:00 UTC,+4420.96,+0,+0,+0,+0,+4416.14,+4416.14,+4416.14,+0,+0
2021-12-25 11:03:00 UTC,+4422.59,+0,+0,+0,+0,+4417.77,+4417.77,+4417.77,+0,+0
2021-12-25 11:04:00 UTC,+4416.23,+0,+0,+0,+0,+4413.82,+4413.82,+4413.82,+0,+0
2021-12-25 11:05:00 UTC,+4420.34,+0,+0,+0,+0,+0,+4420.34,+4420.34,+0,+0
2021-12-25 11:06:00 UTC,+4416.83,+0,+0,+0,+0,+0,+4416.83,+4416.83,+0,+0
2021-12-25 11:07:00 UTC,+4411.44,+0,+0,+0,+0,+0,+4413.85,+4413.85,+0,+0
2021-12-25 11:08:00 UTC,+4420.05,+0,+0,+0,+0,+4420.05,+4420.05,+4420.05,+0,+0
2021-12-25 11:09:00 UTC,+4415.1,+0,+0,+0,+0,+4417.51,+0,+4417.51,+0,+0
2021-12-25 11:10:00 UTC,+4423.08,+0,+0,+0,+0,+4423.08,+4423.08,+4423.08,+0,+0
2021-12-25 11:11:00 UTC,+4422.65,+0,+0,+0,+0,+4422.65,+4422.65,+4422.65,+0,+0
2021-12-25 11:12:00 UTC,+4413.16,+0,+0,+0,+0,+4413.16,+4413.16,+4413.16,+0,+0
2021-12-25 11:13:00 UTC,+4400.97,+0,+0,+0,+0,+4400.97,+4400.97,+4400.97,+0,+0
2021-12-25 11:14:00 UTC,+4411.8,+0,+0,+0,+0,+4414.21,+4414.21,+0,+0,+0
2021-12-25 11:15:00 UTC,+0,+0,+0,+0,+0,+4415.36,+4415.36,+0,+0,+0
2021-12-25 11:16:00 UTC,+0,+0,+0,+0,+0,+4430.6,+4430.6,+0,+0,+0
2021-12-25 11:17:00 UTC,+0,+0,+0,+0,+0,+4447.29,+4447.29,+0,+0,+0
2021-12-25 11:18:00 UTC,+0,+0,+0,+0,+0,+4443.05,+4443.05,+0,+0,+0
2021-12-25 11:19:00 UTC,+0,+0,+0,+0,+0,+0,+4452.17,+0,+0,+0
2021-12-25 11:20:00 UTC,+0,+0,+0,+0,+0,+0,+4456.74,+0,+0,+0
2021-12-25 11:21:00 UTC,+0,+0,+0,+0,+0,+0,+4441.43,+0,+0,+0
2021-12-25 11:22:00 UTC,+0,+0,+0,+0,+0,+0,+4436.75,+0,+4436.75,+0
2021-12-25 11:23:00 UTC,+0,+0,+0,+0,+0,+0,+4428.67,+0,+4428.67,+0
2021-12-25 11:24:00 UTC,+0,+0,+0,+0,+0,+0,+4426.59,+0,+4426.59,+0
2021-12-25 11:25:00 UTC,+0,+0,+0,+0,+0,+0,+4429.77,+0,+4429.77,+0
2021-12-25 11:26:00 UTC,+0,+0,+0,+0,+0,+0,+4436.1,+0,+4436.1,+0
2021-12-25 11:27:00 UTC,+0,+0,+0,+0,+0,+0,+4422.72,+0,+4422.72,+0
2021-12-25 11:28:00 UTC,+0,+0,+0,+0,+0,+0,+4425.69,+0,+4425.69,+0
2021-12-25 11:29:00 UTC,+0,+0,+0,+0,+0,+0,+4434.78,+0,+0,+0
2021-12-25 11:30:00 UTC,+0,+0,+0,+0,+0,+0,+4426.71,+0,+0,+0
2021-12-25 11:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:36:00 UTC,+0,+0,+0,+0,+0,+4431.31,+4431.31,+0,+0,+0
2021-12-25 11:37:00 UTC,+0,+0,+0,+0,+0,+4435.51,+4435.51,+0,+0,+0
2021-12-25 11:38:00 UTC,+0,+0,+0,+0,+0,+4450.92,+4450.92,+0,+0,+0
2021-12-25 11:39:00 UTC,+0,+0,+0,+0,+0,+4438.29,+4438.29,+0,+0,+0
2021-12-25 11:40:00 UTC,+0,+0,+0,+0,+0,+4425.12,+4425.12,+0,+0,+0
2021-12-25 11:41:00 UTC,+0,+0,+0,+0,+0,+0,+4437.25,+0,+0,+0
2021-12-25 11:42:00 UTC,+0,+0,+0,+0,+0,+0,+4423.5,+0,+0,+0
2021-12-25 11:43:00 UTC,+0,+4415.85,+0,+0,+0,+0,+4420.66,+0,+0,+0
2021-12-25 11:44:00 UTC,+0,+4419.73,+0,+0,+0,+0,+4424.55,+0,+0,+0
2021-12-25 11:45:00 UTC,+0,+4422.22,+4424.63,+0,+0,+0,+4424.63,+0,+0,+0
2021-12-25 11:46:00 UTC,+0,+4417.09,+4421.92,+0,+0,+0,+4421.92,+0,+0,+0
2021-12-25 11:47:00 UTC,+0,+4408.77,+4413.58,+0,+0,+0,+4413.58,+0,+0,+0
2021-12-25 11:48:00 UTC,+0,+4419.96,+0,+0,+0,+0,+4427.2,+0,+0,+0
2021-12-25 11:49:00 UTC,+0,+0,+0,+0,+0,+0,+4420.85,+0,+0,+0
2021-12-25 11:50:00 UTC,+0,+0,+0,+0,+0,+0,+4417.69,+0,+0,+0
2021-12-25 11:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:53:00 UTC,+4411.31,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:54:00 UTC,+4413.39,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 11:55:00 UTC,+4423.26,+0,+0,+0,+4425.67,+0,+0,+0,+0,+0
2021-12-25 11:56:00 UTC,+4421.44,+0,+0,+0,+4423.85,+0,+0,+0,+0,+0
2021-12-25 11:57:00 UTC,+4437.7,+0,+0,+0,+4440.12,+0,+0,+0,+0,+0
2021-12-25 11:58:00 UTC,+0,+0,+0,+0,+4435.38,+0,+0,+0,+0,+0
2021-12-25 11:59:00 UTC,+0,+0,+0,+0,+4415.49,+0,+0,+0,+0,+4415.49
2021-12-25 12:00:00 UTC,+0,+0,+0,+0,+4420.66,+0,+0,+4420.66,+0,+4420.66
2021-12-25 12:01:00 UTC,+0,+0,+0,+0,+4421.04,+0,+4421.04,+4421.04,+0,+4421.04
2021-12-25 12:02:00 UTC,+0,+0,+0,+0,+4414.98,+0,+4414.98,+4414.98,+0,+4414.98
2021-12-25 12:03:00 UTC,+0,+0,+0,+0,+4418.56,+0,+4418.56,+4418.56,+0,+4418.56
2021-12-25 12:04:00 UTC,+0,+0,+0,+0,+4412.91,+0,+4412.91,+4412.91,+0,+0
2021-12-25 12:05:00 UTC,+0,+0,+0,+0,+4407.5,+0,+4407.5,+4407.5,+0,+0
2021-12-25 12:06:00 UTC,+0,+4412.96,+0,+0,+4410.56,+0,+4410.56,+4410.56,+0,+0
2021-12-25 12:07:00 UTC,+0,+4420.33,+0,+0,+0,+0,+4420.33,+4420.33,+0,+0
2021-12-25 12:08:00 UTC,+0,+4425.29,+0,+0,+0,+0,+4425.29,+4425.29,+0,+0
2021-12-25 12:09:00 UTC,+0,+4424.29,+4421.88,+0,+0,+0,+4421.88,+4421.88,+0,+0
2021-12-25 12:10:00 UTC,+4428.26,+4428.26,+4428.26,+0,+0,+0,+4428.26,+4428.26,+0,+0
2021-12-25 12:11:00 UTC,+4434.06,+4434.06,+4434.06,+0,+0,+0,+4434.06,+4434.06,+0,+0
2021-12-25 12:12:00 UTC,+4431.09,+4431.09,+4431.09,+0,+0,+0,+4431.09,+4431.09,+0,+0
2021-12-25 12:13:00 UTC,+4427.28,+4427.28,+4429.7,+0,+0,+0,+4429.7,+0,+0,+0
2021-12-25 12:14:00 UTC,+4421.23,+4421.23,+4423.65,+0,+0,+0,+4423.65,+0,+0,+0
2021-12-25 12:15:00 UTC,+4425.29,+4425.29,+4427.7,+0,+0,+0,+4427.7,+0,+0,+0
2021-12-25 12:16:00 UTC,+4427.85,+4427.85,+0,+0,+0,+0,+4432.67,+0,+0,+0
2021-12-25 12:17:00 UTC,+0,+0,+0,+0,+0,+0,+4431.73,+0,+0,+0
2021-12-25 12:18:00 UTC,+0,+0,+4419.28,+0,+0,+0,+4419.28,+0,+0,+0
2021-12-25 12:19:00 UTC,+0,+0,+4411.75,+0,+0,+0,+4411.75,+0,+0,+0
2021-12-25 12:20:00 UTC,+0,+0,+4413.23,+0,+0,+0,+4413.23,+0,+0,+0
2021-12-25 12:21:00 UTC,+0,+0,+4403.88,+0,+4403.88,+0,+4403.88,+0,+4403.88,+0
2021-12-25 12:22:00 UTC,+0,+0,+4401.51,+0,+4401.51,+0,+4401.51,+0,+4401.51,+0
2021-12-25 12:23:00 UTC,+0,+0,+4401.62,+0,+4401.62,+0,+4401.62,+0,+4401.62,+0
2021-12-25 12:24:00 UTC,+0,+0,+4406.4,+0,+4406.4,+0,+4406.4,+0,+4406.4,+0
2021-12-25 12:25:00 UTC,+0,+0,+0,+0,+4420.67,+0,+4420.67,+0,+4420.67,+0
2021-12-25 12:26:00 UTC,+0,+0,+0,+0,+4429.84,+0,+4429.84,+0,+4429.84,+0
2021-12-25 12:27:00 UTC,+0,+0,+0,+0,+4424.51,+0,+4424.51,+0,+4424.51,+0
2021-12-25 12:28:00 UTC,+0,+0,+0,+0,+4427.55,+0,+4427.55,+0,+4427.55,+0
2021-12-25 12:29:00 UTC,+0,+0,+0,+0,+4425.98,+0,+4425.98,+0,+4425.98,+0
2021-12-25 12:30:00 UTC,+0,+0,+0,+0,+0,+0,+4434.86,+0,+4434.86,+0
2021-12-25 12:31:00 UTC,+0,+0,+0,+0,+0,+0,+4423.6,+0,+4423.6,+0
2021-12-25 12:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4431.49,+0
2021-12-25 12:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4430.93,+0
2021-12-25 12:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4437.37,+0
2021-12-25 12:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4432.27,+0
2021-12-25 12:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 12:37:00 UTC,+0,+0,+0,+0,+0,+0,+4439.94,+0,+0,+0
2021-12-25 12:38:00 UTC,+0,+0,+0,+0,+0,+0,+4433.99,+0,+0,+0
2021-12-25 12:39:00 UTC,+0,+0,+0,+0,+0,+0,+4439.43,+0,+0,+0
2021-12-25 12:40:00 UTC,+0,+0,+0,+0,+0,+0,+4436.52,+4436.52,+0,+0
